order_id,order_date,region,product_category,sales_channel,unit_price,quantity,discount_pct,revenue,customer_email,customer_satisfaction
ORD-100043,2023-09-16,Middle East,Toys,Retail Store,65.07,5,0,302.26,customer43@example.com,
ORD-100520,2023-09-19,Asia Pacific,Toys,Marketplace,88.2,5,20,327.37,customer520@example.com,2.6
ORD-100997,2023-09-21,Europe,Home & Garden,Marketplace,50.23,8,0,372.61,customer997@example.com,4.8
ORD-100764,2023-09-21,Latin America,Groceries,Wholesale,157.96,10,0,1464.78,customer764@example.com,3.9
ORD-100193,2023-09-22,North America,Groceries,Wholesale,60.01,2,5,105.7,customer193@example.com,3.0
ORD-100300,2023-09-23,Asia Pacific,Electronics,Marketplace,18.67,1,5,16.44,customer300@example.com,3.7
ORD-100052,2023-09-23,Asia Pacific,Apparel,Wholesale,14.33,2,0,26.57,customer52@example.com,4.5
ORD-100745,2023-09-23,Middle East,Apparel,Wholesale,157.44,10,0,1459.32,customer745@example.com,5.0
ORD-101051,2023-09-24,North America,Apparel,Marketplace,190.6,7,5,1174.71,customer1051@example.com,4.5
ORD-101359,2023-09-24,Middle East,Groceries,Online,24.34,12,20,216.57,customer1359@example.com,4.3
ORD-100200,2023-09-25,Europe,Toys,Marketplace,66.71,12,5,704.8,customer200@example.com,5.0
ORD-101137,2023-09-25,Asia Pacific,Electronics,Online,86.78,11,0,884.65,customer1137@example.com,3.6
ORD-100062,2023-09-25,Asia Pacific,Apparel,Retail Store,78.67,9,10,590.52,customer62@example.com,
ORD-100629,2023-09-25,North America,Sports,Online,85.54,7,10,499.41,customer629@example.com,3.1
ORD-100392,2023-09-26,North America,Sports,Online,164.96,13,5,1888.03,customer392@example.com,4.6
ORD-100627,2023-09-26,Latin America,Apparel,Marketplace,263.83,1,0,244.5,customer627@example.com,2.9
ORD-101270,2023-09-27,North America,Electronics,Retail Store,104.56,6,0,581.41,customer1270@example.com,3.1
ORD-100021,2023-09-28,Middle East,Home & Garden,Online,117.65,9,10,883.23,customer21@example.com,5.0
ORD-100067,2023-09-28,Latin America,Electronics,Retail Store,87.11,14,0,1130.34,customer67@example.com,4.7
ORD-100331,2023-09-28,Asia Pacific,Apparel,Wholesale,180.76,9,20,1206.27,customer331@example.com,4.6
ORD-100908,2023-09-28,Asia Pacific,Electronics,Wholesale,98.96,14,20,1027.27,customer908@example.com,4.6
ORD-101150,2023-09-28,Europe,Groceries,Online,28.47,10,20,211.08,customer1150@example.com,4.1
ORD-101043,2023-09-29,Europe,Electronics,Online,75.64,2,20,112.18,customer1043@example.com,3.8
ORD-101267,2023-09-30,Europe,Apparel,Retail Store,143.87,4,0,533.54,customer1267@example.com,4.0
ORD-100373,2023-09-30,Europe,Toys,Online,204.25,8,0,1514.96,customer373@example.com,4.0
ORD-100575,2023-09-30,North America,Groceries,Wholesale,38.85,9,10,291.76,customer575@example.com,
ORD-100497,2023-10-01,Asia Pacific,Groceries,Marketplace,70.09,12,0,779.96,customer497@example.com,4.8
ORD-100912,2023-10-02,Middle East,Apparel,Online,33.26,12,15,314.66,customer912@example.com,4.8
ORD-100769,2023-10-02,Middle East,Apparel,Online,97.49,8,15,614.99,customer769@example.com,4.1
ORD-100633,2023-10-05,Asia Pacific,Electronics,Wholesale,211.99,8,0,1575.09,customer633@example.com,4.3
ORD-100378,2023-10-05,Middle East,Home & Garden,Retail Store,81.33,3,0,226.6,customer378@example.com,4.0
ORD-100187,2023-10-06,Europe,Apparel,Wholesale,108.67,10,5,959.3,customer187@example.com,3.2
ORD-101284,2023-10-06,Asia Pacific,Electronics,Retail Store,120.52,5,15,475.93,customer1284@example.com,4.1
ORD-100757,2023-10-07,North America,Groceries,Wholesale,99.5,5,0,462.52,customer757@example.com,5.0
ORD-101016,2023-10-08,North America,Groceries,Wholesale,76.67,10,10,641.88,customer1016@example.com,4.2
ORD-101467,2023-10-08,Europe,Groceries,Online,67.34,2,20,100.24,customer1467@example.com,3.4
ORD-101158,2023-10-08,Middle East,Home & Garden,Wholesale,82.98,4,20,247.03,customer1158@example.com,4.3
ORD-100613,2023-10-09,Middle East,Electronics,Wholesale,57.05,4,5,201.81,customer613@example.com,3.0
ORD-100093,2023-10-10,Asia Pacific,Apparel,Wholesale,39.89,2,0,74.33,customer93@example.com,2.5
ORD-101384,2023-10-10,Asia Pacific,Electronics,Wholesale,34.54,1,0,32.17,customer1384@example.com,5.0
ORD-101065,2023-10-11,Latin America,Sports,Online,149.63,11,5,1457.76,customer1065@example.com,5.0
ORD-101172,2023-10-13,North America,Sports,Marketplace,107.1,14,5,1330.18,customer1172@example.com,2.8
ORD-100808,2023-10-13,Asia Pacific,Apparel,Marketplace,29.45,14,20,308.03,customer808@example.com,3.3
ORD-101093,2023-10-14,Middle East,Electronics,Retail Store,160.66,3,10,405.46,customer1093@example.com,4.4
ORD-101351,2023-10-14,Middle East,Home & Garden,Online,60.58,4,5,215.18,customer1351@example.com,3.6
ORD-100551,2023-10-15,North America,Toys,Wholesale,20.38,7,10,120.15,customer551@example.com,
ORD-101282,2023-10-15,Latin America,Sports,Online,120.15,9,10,910.5,customer1282@example.com,3.4
ORD-101477,2023-10-15,Asia Pacific,Apparel,Online,112.47,12,0,1262.66,customer1477@example.com,5.0
ORD-101319,2023-10-17,North America,Groceries,Retail Store,38.44,7,15,214.43,customer1319@example.com,3.7
ORD-100439,2023-10-18,North America,Electronics,Online,15.57,9,20,105.19,customer439@example.com,4.5
ORD-101167,2023-10-18,Middle East,Groceries,Online,135.3,2,0,253.98,customer1167@example.com,4.5
ORD-101301,2023-10-20,Asia Pacific,Electronics,Marketplace,160.18,4,5,572.65,customer1301@example.com,3.8
ORD-100956,2023-10-20,Asia Pacific,Groceries,Retail Store,77.99,1,0,73.37,customer956@example.com,4.4
ORD-100026,2023-10-21,Europe,Electronics,Online,85.73,3,20,193.82,customer26@example.com,3.4
ORD-100941,2023-10-22,Asia Pacific,Home & Garden,Retail Store,155.48,1,20,117.32,customer941@example.com,3.1
ORD-100584,2023-10-22,Asia Pacific,Sports,Wholesale,96.78,2,15,155.18,customer584@example.com,5.0
ORD-101130,2023-10-24,Latin America,Apparel,Wholesale,77.98,11,0,811.34,customer1130@example.com,5.0
ORD-100686,2023-10-24,Latin America,Groceries,Wholesale,83.4,13,20,820.38,customer686@example.com,3.2
ORD-100163,2023-10-24,Latin America,Groceries,Online,77.49,8,0,586.33,customer163@example.com,4.7
ORD-101339,2023-10-25,Latin America,Toys,Wholesale,25.02,2,20,37.92,customer1339@example.com,4.5
ORD-100961,2023-10-26,Europe,Home & Garden,Wholesale,92.38,3,20,210.31,customer961@example.com,3.4
ORD-100162,2023-10-26,North America,Apparel,Online,25.9,5,10,110.58,customer162@example.com,2.1
ORD-100143,2023-10-26,Asia Pacific,Sports,Marketplace,26.07,5,0,123.65,customer143@example.com,4.7
ORD-100372,2023-10-27,Latin America,Home & Garden,Marketplace,21.18,6,5,114.7,customer372@example.com,4.4
ORD-100064,2023-10-27,Europe,Sports,Marketplace,41.41,3,0,118.02,customer64@example.com,3.7
ORD-101494,2023-10-27,North America,Sports,Wholesale,54.47,13,10,605.44,customer1494@example.com,3.1
ORD-100959,2023-10-28,North America,Sports,Marketplace,176.71,1,5,159.74,customer959@example.com,3.8
ORD-100906,2023-10-28,Latin America,Electronics,Online,33.91,3,15,82.28,customer906@example.com,3.7
ORD-101251,2023-10-28,Latin America,Home & Garden,Wholesale,90.93,4,0,346.11,customer1251@example.com,4.7
ORD-100495,2023-10-29,Latin America,Groceries,Wholesale,47.9,11,0,502.2,customer495@example.com,3.8
ORD-101308,2023-10-30,North America,Toys,Wholesale,59.34,4,5,215.28,customer1308@example.com,3.7
ORD-101484,2023-10-30,Asia Pacific,Apparel,Online,172.0,1,0,164.21,customer1484@example.com,3.2
ORD-100571,2023-10-31,Europe,Home & Garden,Retail Store,77.04,13,0,957.85,customer571@example.com,4.6
ORD-101190,2023-10-31,Middle East,Home & Garden,Retail Store,28.81,5,0,137.78,customer1190@example.com,4.3
ORD-101042,2023-10-31,Asia Pacific,Toys,Online,84.3,9,0,725.6,customer1042@example.com,5.0
ORD-100247,2023-10-31,North America,Toys,Online,162.99,3,10,420.85,customer247@example.com,3.8
ORD-101479,2023-11-01,North America,Groceries,Marketplace,36.37,14,0,487.76,customer1479@example.com,3.8
ORD-101224,2023-11-01,Middle East,Home & Garden,Wholesale,146.51,10,20,1122.92,customer1224@example.com,3.6
ORD-100424,2023-11-01,Middle East,Electronics,Retail Store,133.16,3,0,382.72,customer424@example.com,4.4
ORD-101078,2023-11-01,Latin America,Sports,Online,103.88,4,0,398.08,customer1078@example.com,4.1
ORD-100623,2023-11-01,Europe,Toys,Wholesale,103.98,1,10,89.65,customer623@example.com,4.4
ORD-100928,2023-11-02,Europe,Sports,Marketplace,23.85,11,20,201.45,customer928@example.com,5.0
ORD-100164,2023-11-02,Middle East,Sports,Retail Store,22.84,4,0,87.67,customer164@example.com,3.8
ORD-100274,2023-11-02,North America,Groceries,Online,72.88,9,0,629.52,customer274@example.com,4.1
ORD-100463,2023-11-02,North America,Apparel,Retail Store,154.06,6,0,887.14,customer463@example.com,4.0
ORD-100731,2023-11-02,Latin America,Toys,Wholesale,163.09,3,15,399.14,customer731@example.com,5.0
ORD-100971,2023-11-02,Latin America,Groceries,Retail Store,134.09,13,15,1422.07,customer971@example.com,5.0
ORD-101373,2023-11-03,Europe,Home & Garden,Online,110.19,11,20,932.34,customer1373@example.com,4.6
ORD-101184,2023-11-03,North America,Electronics,Marketplace,104.03,12,0,1200.34,customer1184@example.com,4.3
ORD-101058,2023-11-06,Asia Pacific,Electronics,Online,105.8,2,0,204.63,customer1058@example.com,3.6
ORD-100776,2023-11-06,North America,Groceries,Marketplace,229.87,7,10,1400.52,customer776@example.com,4.1
ORD-101332,2023-11-07,Europe,Groceries,Online,77.79,11,20,663.35,customer1332@example.com,4.5
ORD-100499,2023-11-07,North America,Home & Garden,Marketplace,130.93,3,5,361.59,customer499@example.com,3.1
ORD-101436,2023-11-08,Europe,Electronics,Online,109.83,1,20,85.32,customer1436@example.com,5.0
ORD-100953,2023-11-09,Latin America,Toys,Online,97.7,12,0,1140.74,customer953@example.com,4.0
ORD-100546,2023-11-10,North America,Apparel,Retail Store,95.45,5,0,465.36,customer546@example.com,3.9
ORD-100993,2023-11-11,Europe,Apparel,Wholesale,172.49,2,0,3845.2101746995304,customer993@example.com,5.0
ORD-101495,2023-11-11,North America,Groceries,Marketplace,129.78,7,0,887.72,customer1495@example.com,4.7
ORD-101152,2023-11-11,Asia Pacific,Electronics,Online,56.65,5,10,249.12,customer1152@example.com,5.0
ORD-100794,2023-11-11,North America,Sports,Online,11.9,14,0,162.77,customer794@example.com,4.6
ORD-100237,2023-11-12,North America,Home & Garden,Wholesale,49.58,10,10,436.98,customer237@example.com,5.0
ORD-100472,2023-11-12,Asia Pacific,Home & Garden,Marketplace,47.57,3,0,139.76,customer472@example.com,3.7
ORD-101099,2023-11-13,Middle East,Home & Garden,Wholesale,56.12,10,20,440.63,customer1099@example.com,3.0
ORD-100632,2023-11-13,Latin America,Home & Garden,Marketplace,109.48,10,15,913.33,customer632@example.com,3.8
ORD-100004,2023-11-13,Latin America,Home & Garden,Wholesale,28.42,6,20,133.9,customer4@example.com,3.8
ORD-100406,2023-11-13,Latin America,Groceries,Retail Store,40.82,5,5,190.31,customer406@example.com,3.7
ORD-101443,2023-11-13,Middle East,Apparel,Marketplace,43.51,10,0,427.06,customer1443@example.com,4.6
ORD-100620,2023-11-13,Europe,Electronics,Marketplace,57.79,11,0,623.92,customer620@example.com,4.4
ORD-100434,2023-11-13,Europe,Apparel,Marketplace,82.27,11,0,888.18,customer434@example.com,4.0
ORD-100353,2023-11-14,Asia Pacific,Home & Garden,Marketplace,67.45,4,10,238.86,customer353@example.com,3.4
ORD-100090,2023-11-14,Europe,Electronics,Retail Store,44.42,6,20,209.75,customer90@example.com,3.8
ORD-100154,2023-11-14,Middle East,Home & Garden,Online,47.95,13,5,582.56,customer154@example.com,3.6
ORD-100139,2023-11-15,North America,Sports,Wholesale,52.47,6,0,310.41,customer139@example.com,4.0
ORD-101038,2023-11-15,Latin America,Electronics,Retail Store,301.18,13,0,3860.34,customer1038@example.com,5.0
ORD-100755,2023-11-16,North America,Sports,Online,8.84,1,0,8.74,customer755@example.com,4.8
ORD-100081,2023-11-16,Europe,Apparel,Marketplace,29.65,14,10,369.14,customer81@example.com,4.1
ORD-100003,2023-11-17,North America,Home & Garden,Online,87.35,8,20,553.76,customer3@example.com,3.5
ORD-100120,2023-11-17,North America,Groceries,Online,69.84,2,10,124.53,customer120@example.com,4.7
ORD-101417,2023-11-17,Middle East,Home & Garden,Retail Store,168.25,1,15,141.66,customer1417@example.com,3.3
ORD-100297,2023-11-17,Europe,Electronics,Marketplace,46.7,2,15,78.64,customer297@example.com,3.9
ORD-101219,2023-11-18,North America,Electronics,Wholesale,27.4,10,5,258.43,customer1219@example.com,3.3
ORD-100799,2023-11-19,Middle East,Electronics,Marketplace,69.76,8,0,555.47,customer799@example.com,4.3
ORD-100284,2023-11-19,Latin America,Sports,Online,125.55,7,15,743.53,customer284@example.com,3.3
ORD-101292,2023-11-20,Latin America,Apparel,Online,17.98,14,0,251.2,customer1292@example.com,3.1
ORD-100934,2023-11-20,Latin America,Home & Garden,Wholesale,42.25,13,15,465.78,customer934@example.com,3.2
ORD-100029,2023-11-20,Europe,Home & Garden,Online,74.83,10,0,746.64,customer29@example.com,4.3
ORD-100688,2023-11-21,Middle East,Groceries,Retail Store,38.0,3,20,91.23,customer688@example.com,4.0
ORD-101262,2023-11-21,Latin America,Electronics,Retail Store,11.29,2,15,19.19,customer1262@example.com,
ORD-100922,2023-11-22,Europe,Electronics,Marketplace,87.61,3,5,250.35,customer922@example.com,3.2
ORD-100046,2023-11-22,Europe,Toys,Wholesale,85.6,1,5,81.54,customer46@example.com,3.9
ORD-100185,2023-11-22,Middle East,Toys,Marketplace,100.61,5,0,504.38,customer185@example.com,3.9
ORD-100868,2023-11-22,Europe,Electronics,Wholesale,123.25,13,15,1365.63,customer868@example.com,3.4
ORD-100218,2023-11-23,Middle East,Home & Garden,Marketplace,20.19,11,20,178.62,customer218@example.com,4.4
ORD-100266,2023-11-23,North America,Electronics,Marketplace,49.74,10,0,499.96,customer266@example.com,4.2
ORD-101091,2023-11-24,North America,Home & Garden,Online,175.32,9,15,1351.66,customer1091@example.com,4.8
ORD-101472,2023-11-24,North America,Toys,Online,35.41,10,10,321.19,customer1472@example.com,
ORD-100882,2023-11-24,North America,Sports,Online,104.65,14,0,1476.44,customer882@example.com,4.0
ORD-101318,2023-11-24,Asia Pacific,Sports,Retail Store,30.17,12,0,364.88,customer1318@example.com,5.0
ORD-101183,2023-11-24,Asia Pacific,Home & Garden,Retail Store,81.71,8,20,527.03,customer1183@example.com,3.5
ORD-101330,2023-11-25,North America,Groceries,Online,78.58,2,5,150.84,customer1330@example.com,3.8
ORD-101056,2023-11-25,Asia Pacific,Apparel,Marketplace,25.53,6,0,154.8,customer1056@example.com,4.8
ORD-100213,2023-11-25,North America,Sports,Wholesale,46.67,6,20,226.35,customer213@example.com,4.0
ORD-100019,2023-11-25,Latin America,Groceries,Retail Store,110.45,6,10,602.63,customer19@example.com,3.9
ORD-101372,2023-11-25,Asia Pacific,Apparel,Wholesale,59.87,10,15,514.13,customer1372@example.com,4.1
ORD-100030,2023-11-25,Europe,Groceries,Online,69.06,7,0,488.42,customer30@example.com,3.6
ORD-100832,2023-11-27,Latin America,Toys,Marketplace,108.82,9,0,994.71,customer832@example.com,3.3
ORD-101367,2023-11-27,North America,Sports,Marketplace,26.61,10,15,229.75,customer1367@example.com,2.8
ORD-100791,2023-11-28,Europe,Groceries,Marketplace,341.01,10,0,3472.64,customer791@example.com,4.2
ORD-100505,2023-11-28,Middle East,Groceries,Retail Store,89.22,9,0,817.7,customer505@example.com,
ORD-100221,2023-11-29,Middle East,Electronics,Wholesale,54.6,1,0,55.75,customer221@example.com,4.0
ORD-101457,2023-11-29,North America,Home & Garden,Online,102.73,3,20,251.74,customer1457@example.com,4.2
ORD-100536,2023-11-29,Latin America,Groceries,Wholesale,12.86,13,0,170.7,customer536@example.com,4.1
ORD-100870,2023-11-30,Middle East,Apparel,Retail Store,145.34,9,5,1272.18,customer870@example.com,4.8
ORD-100204,2023-11-30,Europe,Home & Garden,Marketplace,162.79,5,0,833.3,customer204@example.com,5.0
ORD-100797,2023-12-01,Latin America,Groceries,Wholesale,183.2,7,10,1184.8,customer797@example.com,3.9
ORD-100915,2023-12-01,Latin America,Apparel,Wholesale,90.8,10,0,932.09,customer915@example.com,4.7
ORD-100334,2023-12-02,Latin America,Home & Garden,Marketplace,62.68,14,20,722.6,customer334@example.com,2.6
ORD-100904,2023-12-02,Latin America,Groceries,Wholesale,74.07,3,10,205.86,customer904@example.com,4.9
ORD-100113,2023-12-02,Latin America,Toys,Retail Store,16.4,3,15,43.04,customer113@example.com,4.5
ORD-101212,2023-12-03,Middle East,Groceries,Wholesale,93.28,2,20,154.05,customer1212@example.com,5.0
ORD-100646,2023-12-03,Asia Pacific,Apparel,Wholesale,137.51,14,0,1986.97,customer646@example.com,
ORD-100072,2023-12-04,Europe,Electronics,Marketplace,23.6,5,0,122.14,customer72@example.com,5.0
ORD-100484,2023-12-04,Europe,Apparel,Online,226.12,5,20,936.13,customer484@example.com,3.9
ORD-100938,2023-12-04,Asia Pacific,Sports,Wholesale,69.5,11,5,751.68,customer938@example.com,2.9
ORD-100611,2023-12-04,North America,Toys,Wholesale,67.19,6,15,354.68,customer611@example.com,3.6
ORD-100175,2023-12-04,Asia Pacific,Sports,Wholesale,165.61,9,0,1542.65,customer175@example.com,2.8
ORD-100230,2023-12-05,North America,Electronics,Online,92.37,1,0,95.87,customer230@example.com,3.9
ORD-101247,2023-12-06,Europe,Groceries,Online,23.43,10,0,243.87,customer1247@example.com,4.3
ORD-100276,2023-12-07,Europe,Groceries,Wholesale,61.03,1,0,63.69,customer276@example.com,3.6
ORD-100709,2023-12-07,Middle East,Toys,Wholesale,108.04,3,10,304.45,customer709@example.com,3.3
ORD-101074,2023-12-07,Europe,Sports,Wholesale,22.22,11,20,204.06,customer1074@example.com,4.4
ORD-100053,2023-12-07,North America,Electronics,Wholesale,73.28,6,0,458.85,customer53@example.com,4.1
ORD-100473,2023-12-08,Latin America,Home & Garden,Marketplace,43.8,6,10,247.52,customer473@example.com,4.9
ORD-101498,2023-12-08,North America,Electronics,Online,118.95,1,10,112.05,customer1498@example.com,5.0
ORD-101101,2023-12-09,North America,Sports,Marketplace,103.03,6,0,648.84,customer1101@example.com,3.9
ORD-100366,2023-12-09,North America,Sports,Online,98.33,10,5,980.48,customer366@example.com,4.1
ORD-100069,2023-12-09,Europe,Sports,Wholesale,32.73,1,0,34.35,customer69@example.com,4.3
ORD-100123,2023-12-10,Latin America,Electronics,Marketplace,58.1,10,20,489.25,customer123@example.com,3.7
ORD-101430,2023-12-10,North America,Groceries,Retail Store,41.61,6,20,210.23,customer1430@example.com,3.0
ORD-100108,2023-12-11,Europe,Toys,Marketplace,83.2,13,15,970.44,customer108@example.com,4.8
ORD-100289,2023-12-12,Asia Pacific,Groceries,Online,8.1,14,0,120.0,customer289@example.com,5.0
ORD-100973,2023-12-13,Latin America,Toys,Online,36.33,2,0,77.13,customer973@example.com,4.1
ORD-100943,2023-12-13,Latin America,Toys,Online,45.78,9,5,415.56,customer943@example.com,3.9
ORD-100708,2023-12-14,Latin America,Electronics,Retail Store,163.96,10,15,1483.74,customer708@example.com,4.6
ORD-100518,2023-12-14,Asia Pacific,Home & Garden,Marketplace,75.46,7,0,562.33,customer518@example.com,4.2
ORD-101419,2023-12-14,Europe,Home & Garden,Online,301.02,10,0,3204.73,customer1419@example.com,4.8
ORD-100075,2023-12-14,Latin America,Sports,Wholesale,116.5,13,5,1531.76,customer75@example.com,1.8
ORD-100621,2023-12-15,Europe,Apparel,Marketplace,39.38,9,10,340.56,customer621@example.com,4.3
ORD-101201,2023-12-15,North America,Home & Garden,Online,58.97,2,20,100.73,customer1201@example.com,3.4
ORD-100972,2023-12-15,Europe,Home & Garden,Wholesale,79.47,14,15,1009.77,customer972@example.com,2.6
ORD-100767,2023-12-16,Europe,Home & Garden,Retail Store,114.56,3,0,368.01,customer767@example.com,3.2
ORD-100784,2023-12-16,Middle East,Groceries,Marketplace,149.59,7,10,1009.11,customer784@example.com,4.6
ORD-101100,2023-12-17,Asia Pacific,Toys,Marketplace,11.1,1,0,11.92,customer1100@example.com,4.2
ORD-100643,2023-12-18,Latin America,Electronics,Retail Store,49.29,4,15,180.5,customer643@example.com,4.9
ORD-101145,2023-12-19,Latin America,Toys,Online,54.18,8,0,468.17,customer1145@example.com,5.0
ORD-100275,2023-12-19,North America,Home & Garden,Marketplace,195.2,7,20,1180.73,customer275@example.com,2.7
ORD-101030,2023-12-22,Middle East,Apparel,Retail Store,47.73,9,10,421.22,customer1030@example.com,5.0
ORD-100281,2023-12-22,Middle East,Home & Garden,Retail Store,123.93,6,20,648.15,customer281@example.com,3.6
ORD-100443,2023-12-23,Europe,Sports,Marketplace,148.88,12,0,1952.28,customer443@example.com,5.0
ORD-100728,2023-12-23,Latin America,Toys,Marketplace,50.78,8,0,443.9,customer728@example.com,3.4
ORD-101491,2023-12-24,Latin America,Groceries,Retail Store,50.06,13,0,713.22,customer1491@example.com,3.5
ORD-100650,2023-12-24,Latin America,Sports,Retail Store,32.37,9,0,319.32,customer650@example.com,5.0
ORD-101243,2023-12-24,Europe,Groceries,Online,28.13,3,5,87.86,customer1243@example.com,5.0
ORD-101115,2023-12-24,North America,Groceries,Retail Store,24.06,11,0,290.11,customer1115@example.com,3.8
ORD-101476,2023-12-25,North America,Electronics,Wholesale,58.31,14,0,897.21,customer1476@example.com,4.6
ORD-100283,2023-12-25,Middle East,Electronics,Wholesale,11.08,2,15,20.71,customer283@example.com,3.8
ORD-100717,2023-12-26,North America,Home & Garden,Online,16.13,2,0,405.62347615637884,customer717@example.com,3.0
ORD-100234,2023-12-26,Latin America,Home & Garden,Retail Store,232.8,8,5,1950.36,customer234@example.com,3.1
ORD-100562,2023-12-26,Middle East,Sports,Marketplace,80.12,9,0,794.89,customer562@example.com,4.3
ORD-100251,2023-12-27,North America,Home & Garden,Wholesale,105.39,3,0,349.53,customer251@example.com,4.4
ORD-101119,2023-12-27,Latin America,Sports,Wholesale,195.96,4,0,866.6,customer1119@example.com,5.0
ORD-101017,2023-12-27,North America,Apparel,Marketplace,68.79,10,0,760.56,customer1017@example.com,4.6
ORD-100202,2023-12-28,Asia Pacific,Electronics,Marketplace,58.98,3,0,196.2,customer202@example.com,4.1
ORD-100184,2023-12-28,Asia Pacific,Electronics,Online,68.26,7,0,529.81,customer184@example.com,4.3
ORD-101352,2023-12-28,Asia Pacific,Electronics,Marketplace,77.06,11,5,892.92,customer1352@example.com,5.0
ORD-101355,2023-12-29,Middle East,Sports,Retail Store,169.68,6,20,905.66,customer1355@example.com,3.7
ORD-100054,2023-12-30,Asia Pacific,Sports,Retail Store,156.08,12,10,1879.85,customer54@example.com,5.0
ORD-100182,2023-12-30,Europe,Electronics,Online,45.38,1,0,50.61,customer182@example.com,3.4
ORD-100054,2023-12-30,Asia Pacific,Sports,Retail Store,156.08,12,10,1879.85,customer54@example.com,5.0
ORD-100452,2023-12-31,North America,Groceries,Online,50.59,11,0,622.37,customer452@example.com,3.3
ORD-101161,2023-12-31,Asia Pacific,Toys,Wholesale,16.37,9,0,164.75,customer1161@example.com,3.6
ORD-100404,2023-12-31,North America,Apparel,Online,38.2,10,20,341.75,customer404@example.com,3.4
ORD-100179,2024-01-01,Asia Pacific,Sports,Wholesale,77.53,1,15,73.92,customer179@example.com,3.4
ORD-100020,2024-01-01,Latin America,Toys,Retail Store,159.26,7,0,1250.46,customer20@example.com,4.1
ORD-100405,2024-01-01,Middle East,Toys,Retail Store,94.25,4,0,422.86,customer405@example.com,
ORD-101052,2024-01-02,Latin America,Sports,Retail Store,78.4,1,10,79.37,customer1052@example.com,3.8
ORD-101007,2024-01-03,Europe,Apparel,Retail Store,209.31,13,10,2762.68,customer1007@example.com,
ORD-101378,2024-01-03,Europe,Apparel,Wholesale,44.3,13,0,649.65,customer1378@example.com,5.0
ORD-101090,2024-01-03,Middle East,Electronics,Retail Store,142.45,3,0,482.11,customer1090@example.com,5.0
ORD-100666,2024-01-03,Middle East,Apparel,Marketplace,69.9,8,10,567.78,customer666@example.com,5.0
ORD-101151,2024-01-04,Europe,Groceries,Online,50.04,8,0,452.93,customer1151@example.com,3.8
ORD-100875,2024-01-04,Middle East,Groceries,Online,156.39,5,15,751.98,customer875@example.com,4.1
ORD-100158,2024-01-04,North America,Toys,Retail Store,114.64,4,15,440.97,customer158@example.com,3.7
ORD-100555,2024-01-04,Europe,Electronics,Online,84.34,12,0,1144.99,customer555@example.com,3.3
ORD-100628,2024-01-04,North America,Home & Garden,Retail Store,42.85,10,0,484.83,customer628@example.com,4.1
ORD-100114,2024-01-05,Europe,Apparel,Marketplace,99.49,11,5,1179.62,customer114@example.com,4.5
ORD-100419,2024-01-05,North America,Electronics,Retail Store,140.15,7,5,1057.47,customer419@example.com,4.0
ORD-101489,2024-01-06,Europe,Groceries,Wholesale,51.18,10,15,494.96,customer1489@example.com,5.0
ORD-101216,2024-01-06,Asia Pacific,Home & Garden,Retail Store,40.86,9,15,355.65,customer1216@example.com,3.3
ORD-101240,2024-01-06,Middle East,Electronics,Wholesale,127.42,10,0,1449.84,customer1240@example.com,3.8
ORD-100939,2024-01-07,Latin America,Groceries,Wholesale,32.61,12,0,446.45,customer939@example.com,4.4
ORD-100444,2024-01-07,Latin America,Electronics,Marketplace,192.14,10,0,2192.42,customer444@example.com,5.0
ORD-100896,2024-01-07,Europe,Electronics,Online,49.54,3,0,169.59,customer896@example.com,3.1
ORD-101050,2024-01-07,Europe,Electronics,Marketplace,85.04,11,0,1067.41,customer1050@example.com,3.3
ORD-100999,2024-01-10,Asia Pacific,Toys,Online,53.34,4,0,245.49,customer999@example.com,2.9
ORD-100016,2024-01-10,Asia Pacific,Sports,Wholesale,31.79,14,10,460.87,customer16@example.com,4.4
ORD-101441,2024-01-10,Europe,Sports,Retail Store,23.52,3,0,81.18,customer1441@example.com,5.0
ORD-101295,2024-01-11,Latin America,Home & Garden,Marketplace,60.37,12,0,835.97,customer1295@example.com,5.0
ORD-100607,2024-01-11,North America,Electronics,Marketplace,45.75,10,5,501.53,customer607@example.com,5.0
ORD-100343,2024-01-11,Middle East,Groceries,Marketplace,36.63,8,0,338.17,customer343@example.com,4.3
ORD-100802,2024-01-12,Asia Pacific,Electronics,Wholesale,155.64,6,0,1080.55,customer802@example.com,4.2
ORD-100548,2024-01-12,Middle East,Home & Garden,Marketplace,59.18,14,0,958.68,customer548@example.com,4.1
ORD-101459,2024-01-12,North America,Electronics,Retail Store,234.33,6,0,1626.87,customer1459@example.com,4.9
ORD-101206,2024-01-12,Asia Pacific,Home & Garden,Retail Store,44.51,7,0,360.56,customer1206@example.com,4.3
ORD-100716,2024-01-13,Middle East,Groceries,Marketplace,252.14,12,10,3159.67,customer716@example.com,5.0
ORD-101164,2024-01-13,Asia Pacific,Home & Garden,Wholesale,48.16,8,0,447.08,customer1164@example.com,2.6
ORD-100365,2024-01-14,Europe,Apparel,Wholesale,40.81,10,5,451.1,customer365@example.com,5.0
ORD-100700,2024-01-15,North America,Groceries,Retail Store,33.87,13,20,4688.167848714052,customer700@example.com,2.3
ORD-101014,2024-01-15,Middle East,Groceries,Wholesale,43.02,14,15,597.32,customer1014@example.com,4.4
